,First Name,Last Name,DOB,Gender,Selected Race,Guardian First,Guardian Last,Street,City,State,Zip,ELIGIBLE,ERRORS,ERROR TYPE
559,Angelina,BAUM,2010-09-07,Girl,White,MATILDA,BAUM,983 Cook Hill Road,Oopstown,ST,6604.0,False,False,None
560,Jonathan,BECKER,2004-10-12,Boy,White,GILBERT,BECKER,4533 Matthews Street,Oopstown,ST,61101.0,False,False,None
561,Asia,BLACKSHEAR,2010-10-25,Girl,Black,ASHLEE,BLACKSHEAR,3176 Southern Avenue,Oopstown,ST,50049.0,False,False,None
562,Zion,WILLIAMS,2004-05-10,Girl,Black,MALLORY,WILLIAMS,1690 Amethyst Drive,Oopstown,ST,48933.0,False,False,None
563,Harper,JACOBSEN,2007-06-30,Girl,White,ABBY,JACOBSEN,4137 Jenna Lane,Oopstown,ST,50447.0,False,False,None
564,Ryker,CRABTREE,2007-09-23,Boy,White,CLYDE,CRABTREE,2399 Railroad Street,Oopstown,ST,49968.0,False,False,None
565,Camren,MA,2009-05-03,Boy,AAPI,WILLARD,MA,2936 Hurry Street,Oopstown,ST,24011.0,False,False,None
566,Joseph,SCHMIDT,2007-07-26,Boy,White,MARITZA,SCHMIDT,3872 Biddie Lane,Oopstown,ST,23227.0,False,False,None
567,Logan,ROSEN,2010-05-30,Boy,White,RUBEN,ROSEN,31 Pinchelone Street,Oopstown,ST,23502.0,False,False,None
568,Pyper,NGUYEN,2009-04-11,Girl,AAPI,ANDY,CHA,2992 Kemper Lane,Oopstown,ST,84119.0,False,False,None
569,Liam,ONEILL,2006-03-19,Boy,White,IMOGENE,ONEILL,998 Conaway Street,Oopstown,ST,47201.0,False,False,None
570,Alejandra,SCHELL,2004-07-04,Girl,White,GILBERT,SCHELL,2139 Franklin Avenue,Oopstown,ST,32114.0,False,False,None
571,Jaden,RINEHART,2009-11-22,Boy,White,JIMMIE,RINEHART,1089 Walnut Street,Oopstown,ST,39211.0,False,False,None
572,Samuel,MCHUGH,1998-08-31,Boy,White,JERI,DIETZ,1250 Norma Lane,Oopstown,ST,71109.0,False,False,None
573,Sofia,KURTZ,2009-01-16,Girl,White,LADONNA,MCMAHON,3249 Valley Lane,Oopstown,ST,78723.0,False,False,None
574,Isabela,CERVANTES,2006-12-09,Girl,Hispanic,ESPERANZA,CERVANTES,3355 Timber Oak Drive,Oopstown,ST,93032.0,False,False,None
575,Aileen,SCHMIDT,2007-07-30,Girl,White,TYLER,SCHMIDT,282 Gateway Avenue,Oopstown,ST,90670.0,False,False,None
576,Carter,BOYLE,2003-06-11,Boy,White,CARMELA,BOYLE,3297 Irving Place,Oopstown,ST,63077.0,False,False,None
577,Logan,OLSEN,2008-11-04,Boy,White,JEANNINE,GALLAGHER,2423 Jerome Avenue,Oopstown,ST,78550.0,False,False,None
578,Chloe,ERICKSON,2001-04-10,Girl,White,NATHANIEL,HAAS,2599 South Street,Oopstown,ST,79703.0,False,False,None
579,Lewis,ORELLANA,2005-05-04,Boy,Hispanic,GABRIEL,ORELLANA,3127 Deercove Drive,Oopstown,ST,75142.0,False,False,None
580,Kyrie,EPSTEIN,1998-02-27,Boy,White,LADONNA,EPSTEIN,2611 Cardinal Lane,Oopstown,ST,62522.0,False,False,None
581,Darian,WILLIAMS,2003-06-04,Boy,Black,EDWINA,WILLIAMS,4448 Essex Court,Oopstown,ST,5403.0,False,False,None
582,Denise,WASHINGTON,1999-02-16,Girl,Black,TANIA,WASHINGTON,3786 Southern Avenue,Oopstown,ST,63366.0,False,False,None
583,Caroline,MESSER,2006-04-06,Girl,White,JONI,DEATON,855 Asylum Avenue,Oopstown,ST,6902.0,False,False,None
584,Leah,MEYER,2006-07-11,Girl,White,CANDY,MEYER,3470 Simpson Avenue,Oopstown,ST,17064.0,False,False,None
585,Karen,ZIMMERMAN,2006-02-26,Girl,White,CAROLINA,ZIMMERMAN,3398 New Creek Road,Oopstown,ST,46802.0,False,False,None
586,Benjamin,KNAPP,2006-03-06,Boy,White,LEANN,HAMMER,3740 Murry Street,Oopstown,ST,23505.0,False,False,None
587,Esmeralda,CLINE,2004-09-07,Girl,White,SYBIL,CLINE,441 Harley Vincent Drive,Oopstown,ST,44046.0,False,False,None
588,Jayden,NEWCOMB,2008-10-12,Boy,White,KERI,BERGMAN,2591 Austin Avenue,Oopstown,ST,31405.0,False,False,None
589,Harper,CHRISTIANSEN,2003-09-01,Girl,White,VALARIE,CHRISTIANSEN,1231 Union Street,Oopstown,ST,98109.0,False,False,None
590,Lilia,KIM,2002-05-23,Girl,AAPI,MARQUITA,KIM,1464 Rosemont Avenue,Oopstown,ST,32810.0,False,False,None
591,Cora,CARLSON,2006-11-03,Girl,White,VALARIE,CARLSON,2051 Bassel Street,Oopstown,ST,70458.0,False,False,None
592,Jaida,HICKSON,2008-02-23,Girl,Black,NEVA,HICKSON,4632 Post Farm Road,Oopstown,ST,30339.0,False,False,None
593,Evelyn,OUELLETTE,2000-12-11,Girl,White,BRIDGETTE,SCHROEDER,1711 Moore Avenue,Oopstown,ST,76107.0,False,False,None
594,Zaiden,ANDERSEN,2008-04-28,Boy,White,THERESE,ANDERSEN,1194 Quiet Valley Lane,Oopstown,ST,91403.0,False,False,None
595,Olivia,WERNER,2010-09-29,Girl,White,TAMIKA,SNYDER,4145 Hillcrest Lane,Oopstown,ST,92660.0,False,False,None
596,Lucas,KESSLER,2000-01-07,Boy,White,LOU,KESSLER,1229 Hall Place,Oopstown,ST,75601.0,False,False,None
597,Abby,CARLSON,1998-02-10,Girl,White,CARMELA,CARLSON,1502 Ferrell Street,Oopstown,ST,55722.0,False,False,None
598,Lucy,MAHER,1999-07-31,Girl,White,MAVIS,MAHER,644 Wayback Lane,Oopstown,ST,11717.0,False,False,None
599,Lily,SCHNEIDER,2001-11-14,Girl,White,ROLAND,SCHNEIDER,2055 Fulton Street,Oopstown,ST,25301.0,False,False,None
600,Hunter,DECKER,2003-01-11,Boy,White,LILLY,DECKER,841 Glenwood Avenue,Oopstown,ST,44132.0,False,False,None
601,Omari,REYNOSO,2002-07-25,Boy,Hispanic,SELMA,REYNOSO,3387 Walnut Hill Drive,Oopstown,ST,45241.0,False,False,None
602,Lennon,CEJA,2006-05-05,Girl,Hispanic,DUSTIN,CEJA,2013 Steele Street,Oopstown,ST,60187.0,False,False,None
603,Taylor,CHRISTENSEN,2002-09-28,Girl,White,GRACIELA,CHRISTENSEN,3176 Southern Avenue,Oopstown,ST,50049.0,False,False,None
604,Dana,DORTCH,2001-08-19,Girl,Black,LORAINE,DORTCH,2736 Delaware Avenue,Oopstown,ST,94107.0,False,False,None
605,Emmet,HUYNH,2002-04-03,Boy,AAPI,JAMES,HUYNH,1353 Wright Court,Oopstown,ST,98168.0,False,False,None
606,Emerson,MEYER,2005-12-14,Girl,White,STACI,ACKERMAN,4229 Flinderation Road,Oopstown,ST,60605.0,False,False,None
607,Levi,LARSEN,1998-02-03,Boy,White,KIMBERLEY,SCHREIBER,3998 New Creek Road,Oopstown,ST,35967.0,False,False,None
608,James,ROSENBERG,1999-08-03,Boy,White,JERI,ROSENBERG,1940 Walnut Street,Oopstown,ST,39401.0,False,False,None
609,Mustafa,LE,2009-05-01,Boy,AAPI,HELGA,LE,1843 Mulberry Street,Oopstown,ST,77032.0,False,False,None
610,Alexander,BOUCHARD,2005-05-19,Boy,White,ESTER,BOUCHARD,1730 Kessla Way,Oopstown,ST,29577.0,False,False,None
611,Remington,ROSAS,2004-06-14,Girl,Hispanic,PETRA,ROSAS,1082 Richards Avenue,Oopstown,ST,95204.0,False,False,None
612,Matilda,RESENDIZ,2006-10-27,Girl,Hispanic,SHANNA,RESENDIZ,634 Dogwood Road,Oopstown,ST,85034.0,False,False,None
613,Giovani,RHONE,1999-09-05,Boy,Black,TYRONE,RHONE,2092 Jenna Lane,Oopstown,ST,45245.0,False,False,None
614,Marley,SCHUBERT,2006-11-16,Girl,White,JORGE,OBRIEN,1552 Green Avenue,Oopstown,ST,94539.0,False,False,None
615,Sophia,MESSER,2005-06-05,Girl,White,CLYDE,MEYER,1986 Green Acres Road,Oopstown,ST,27536.0,False,False,None
616,Conrad,URZUA,2010-08-25,Boy,Hispanic,SYBIL,URZUA,1823 Daffodil Lane,Oopstown,ST,22070.0,False,False,None
617,Adonis,ESPINOZA,2002-12-22,Boy,Hispanic,JONI,RAMIREZ,2214 Frosty Lane,Oopstown,ST,13901.0,False,False,None
618,Bryn,XIONG,2005-10-22,Girl,AAPI,CHASITY,TRINH,2201 Morgan Street,Oopstown,ST,32456.0,False,False,None
619,Ryker,SHAFFER,2001-11-16,Boy,White,MINERVA,KRAUS,2522 Maxwell Street,Oopstown,ST,6103.0,False,False,None
620,Heather,BEAMON,2010-05-28,Girl,Black,NEIL,POLK,1393 Roguski Road,Oopstown,ST,71260.0,False,False,None
621,Aviana,ROBINSON,2010-07-10,Girl,Black,KARL,ROBINSON,1538 Tree Top Lane,Oopstown,ST,19406.0,False,False,None
622,Alan,SCHMIDT,1999-04-23,Boy,White,WESLEY,BAUMAN,52 Jacobs Street,Oopstown,ST,15212.0,False,False,None
623,Caroline,SCHAEFFER,2010-02-02,Girl,White,RAE,SCHAEFFER,609 Heather Sees Way,Oopstown,ST,74401.0,False,False,None
624,Kinslee,PHAM,1999-05-04,Girl,AAPI,JOHNNIE,PHAM,1203 Doctors Drive,Oopstown,ST,90017.0,False,False,None
625,Emily,REILLY,2006-08-08,Girl,White,KIMBERLEY,HANSEN,1720 Bird Street,Oopstown,ST,87301.0,False,False,None
626,Grady,BOYLE,1999-02-06,Boy,White,CANDY,KRAUSE,165 Evergreen Lane,Oopstown,ST,92618.0,False,False,None
627,Madison,BAUM,2004-10-22,Girl,White,FRANKIE,BAUM,592 Park Street,Oopstown,ST,94556.0,False,False,None
628,Reese,ERICKSON,2001-09-16,Girl,White,CANDY,ERICKSON,1860 Massachusetts Avenue,Oopstown,ST,20009.0,False,False,None
629,Blaze,WILLIAMS,2003-01-21,Boy,Black,MARCI,WILLIAMS,2301 Rardin Drive,Oopstown,ST,94539.0,False,False,None
630,Kynlee,GONZALEZ,2004-05-23,Girl,Hispanic,RAMON,RAMIREZ,1066 Paul Wayne Haggerty Road,Oopstown,ST,70065.0,False,False,None
631,Aubree,WOLF,2007-07-26,Girl,White,GENE,WOLF,1699 Golden Ridge Road,Oopstown,ST,12148.0,False,False,None
632,Ethan,MCNALLY,2001-12-26,Boy,White,BERNADINE,MCNALLY,4167 Cedarstone Drive,Oopstown,ST,43537.0,False,False,None
633,Clementine,NGUYEN,2006-08-01,Girl,AAPI,JACKLYN,VU,4919 Roosevelt Road,Oopstown,ST,67062.0,False,False,None
634,Briley,JACKSON,2010-07-27,Girl,Black,RUTHIE,BELLAMY,4368 Vernon Street,Oopstown,ST,92242.0,False,False,None
635,Olivia,BAUMANN,1999-11-20,Girl,White,PEDRO,BAUMANN,624 Northwest Boulevard,Oopstown,ST,7094.0,False,False,None
636,David,CARLSON,2005-12-16,Boy,White,LUPE,CHRISTENSEN,4235 Ridenour Street,Oopstown,ST,33179.0,False,False,None
637,Marleigh,PATEL,2003-09-24,Girl,AAPI,CARLY,PATEL,3105 Leverton Cove Road,Oopstown,ST,1103.0,False,False,None
638,Camren,TANG,2000-07-08,Boy,AAPI,ISAAC,TANG,202 Glory Road,Oopstown,ST,37398.0,False,False,None
639,Zainab,CAPERS,1999-02-16,Girl,Black,ESMERALDA,DEWBERRY,3096 Tipple Road,Oopstown,ST,19121.0,False,False,None
640,Londyn,WESTFALL,2009-03-26,Girl,White,MARGRET,WESTFALL,2464 Horseshoe Lane,Oopstown,ST,19403.0,False,False,None
641,Ezra,CARUSO,2003-06-30,Boy,White,AUDRA,CARUSO,2409 Grey Fox Farm Road,Oopstown,ST,77337.0,False,False,None
642,Rylee,SKAGGS,2007-10-31,Girl,White,MILLIE,SKAGGS,1801 Sumner Street,Oopstown,ST,90291.0,False,False,None
643,Kale,CHON,2003-08-08,Boy,AAPI,FANNY,CHON,1634 Bryan Avenue,Oopstown,ST,55404.0,False,False,None
644,Averi,CARDENAS,1999-01-10,Girl,Hispanic,MITCHELL,CARDENAS,1282 Passaic Street,Oopstown,ST,7728.0,False,False,None
645,Harrison,HIRSCH,2009-05-21,Boy,White,REGINALD,HIRSCH,4930 Main Street,Oopstown,ST,98101.0,False,False,None
646,Nicholas,BAUER,1999-03-26,Boy,White,MAURICE,WHALEN,2476 Hidden Pond Road,Oopstown,ST,37206.0,False,False,None
647,Salvador,ARREGUIN,1998-07-09,Boy,Hispanic,KIMBERLEY,HERNANDEZ,3145 Oxford Court,Oopstown,ST,39701.0,False,False,None
648,Marjorie,VILLICANA,2006-07-25,Girl,Hispanic,DOMINIQUE,VILLICANA,4251 Clarence Court,Oopstown,ST,90017.0,False,False,None
649,Reagan,WATANABE-FERNANDES,2002-06-24,Boy,Other,KITTY,LEE,4393 Whitetail Lane,Oopstown,ST,75204.0,False,False,None
650,Dylan,WELLER,2006-04-01,Boy,White,BRETT,WELLER,3529 Twin Willow Lane,Oopstown,ST,28540.0,False,False,None
651,Derek,HANSEN,2003-05-11,Boy,White,ELIZA,HANSEN,4547 Marie Street,Oopstown,ST,21076.0,False,False,None
652,Madilynn,SCHNEIDER,2006-01-16,Girl,White,TAMIKA,CONDON,4958 Charack Road,Oopstown,ST,47408.0,False,False,None
653,Gabriela,TROUT,2001-10-21,Girl,White,JAMI,TROUT,3127 Deercove Drive,Oopstown,ST,75142.0,False,False,None
654,Renata,JUAREZ,2008-05-26,Girl,Hispanic,BOBBI,JUAREZ,871 Mount Olive Road,Oopstown,ST,30093.0,False,False,None
655,Alexis,RICHTER,2010-04-02,Boy,White,CECILE,CAUDILL,998 Conaway Street,Oopstown,ST,47201.0,False,False,None
656,Michael,SHAFER,2008-12-07,Boy,White,GABRIELLE,SHAFER,3816 Skips Lane,Oopstown,ST,85901.0,False,False,None
657,Ethan,HOFFMANN,2001-01-18,Boy,White,RUBEN,PEDERSEN,2627 Fairmont Avenue,Oopstown,ST,63549.0,False,False,None
658,Briggs,WILLIAMS,2003-10-02,Boy,Black,OPHELIA,WILLIAMS,1890 Del Dew Drive,Oopstown,ST,20601.0,False,False,None
659,Leo,HARTMAN,2007-08-09,Boy,White,CONCEPCION,MCDONNELL,2240 Parrish Avenue,Oopstown,ST,95054.0,False,False,None
660,Danika,BOOKER-MOSLEY,1999-12-27,Girl,Black,ELVIA,BOOKER-MOSLEY,3567 Edsel Road,Oopstown,ST,91405.0,False,False,None
661,Kayden,SORTO,2004-11-01,Girl,Hispanic,ANGEL,SORTO,3888 Meadowcrest Lane,Oopstown,ST,41267.0,False,False,None
662,Claire,BRAUN,1998-03-29,Girl,White,VERNON,RINEHART,2338 Charla Lane,Oopstown,ST,75002.0,False,False,None
663,Cullen,HERNANDEZ,2001-10-16,Boy,Hispanic,LORIE,HERNANDEZ,2409 Grey Fox Farm Road,Oopstown,ST,77337.0,False,False,None
664,Nathan,KRAUSE,1999-10-21,Boy,White,CHERIE,KRAUSE,2627 Fairmont Avenue,Oopstown,ST,63549.0,False,False,None
665,Felipe,JUAREZ,2001-07-16,Boy,Hispanic,TYLER,VENEGAS,2234 State Street,Oopstown,ST,63102.0,False,False,None
666,Moshe,WISNIEWSKI,2005-03-12,Boy,White,WESLEY,WISNIEWSKI,3988 Woodhill Avenue,Oopstown,ST,21601.0,False,False,None
667,Kevin,SCHUMACHER,2010-07-27,Boy,White,JACLYN,SCHUMACHER,516 Lincoln Street,Oopstown,ST,8030.0,False,False,None
668,Dorothy,GONZALEZ,1999-05-28,Girl,Hispanic,VERNON,GONZALEZ,706 Walnut Avenue,Oopstown,ST,7601.0,False,False,None
669,Xzavier,LIRIANO,2005-04-04,Boy,Hispanic,LESLEY,GONZALEZ,891 Fulton Street,Oopstown,ST,26030.0,False,False,None
670,Terrell,WASHINGTON,1999-11-13,Boy,Black,JERRI,WASHINGTON,439 Fulton Street,Oopstown,ST,26589.0,False,False,None
671,Caroline,ELLER,2007-05-27,Girl,White,CAROLINA,ELLER,3940 Boundary Street,Oopstown,ST,32216.0,False,False,None
672,Rex,AGUILERA,1998-07-06,Boy,Hispanic,MANUELA,AGUILERA,2557 Veltri Drive,Oopstown,ST,99603.0,False,False,None
673,Anders,WILLIAMS,1999-02-14,Boy,Black,CLINTON,LOUIS,4397 Maxwell Street,Oopstown,ST,6103.0,False,False,None
674,Maia,AGUILERA,1998-06-06,Girl,Hispanic,DEANA,AGUILERA,4894 Emeral Dreams Drive,Oopstown,ST,60424.0,False,False,None
675,Kaleb,BECKER,2006-09-17,Boy,White,GABRIELLE,BECKER,3321 Hood Avenue,Oopstown,ST,92128.0,False,False,None
676,Yousef,CONYERS,2009-10-09,Boy,Black,ROSELLA,CONYERS,454 Brighton Circle Road,Oopstown,ST,56277.0,False,False,None
677,Rex,RAMIREZ,2002-11-09,Boy,Hispanic,ELMA,RAMIREZ,890 B Street,Oopstown,ST,55110.0,False,False,None
678,Jayden,OUELLETTE,2001-07-19,Boy,White,ALTA,GALLAGHER,1011 Broadway Street,Oopstown,ST,29461.0,False,False,None
679,Leah,HAGER,2000-01-08,Girl,White,DUANE,HAGER,1238 Bailey Drive,Oopstown,ST,52401.0,False,False,None
680,Fisher,JACKSON,2005-07-05,Boy,Black,DAVE,JACKSON,1305 Blackwell Street,Oopstown,ST,99515.0,False,False,None
681,Eric,OCONNELL,1998-09-01,Boy,White,MARIBEL,OCONNELL,3181 Wyatt Street,Oopstown,ST,33434.0,False,False,None
682,Olivia,LEHMAN,2005-09-02,Girl,White,GLENNA,LEHMAN,1208 Aviation Way,Oopstown,ST,90071.0,False,False,None
683,Magdalena,HO,2009-01-29,Girl,AAPI,INES,KO,2666 Chestnut Street,Oopstown,ST,34623.0,False,False,None
684,Shayla,HERNANDEZ,1998-03-20,Girl,Hispanic,ANGELIA,HERNANDEZ,4945 Waldeck Street,Oopstown,ST,75212.0,False,False,None
685,Braxton,TUTTLE,2009-02-13,Boy,White,RAFAEL,TUTTLE,818 Heavner Court,Oopstown,ST,50597.0,False,False,None
686,Ibrahim,KLEIN,2003-02-27,Boy,White,ROSARIO,KLEIN,2604 Tree Frog Lane,Oopstown,ST,66215.0,False,False,None
687,Keegan,JORGENSEN,1998-10-18,Boy,White,LESLIE,JORGENSEN,2361 Long Street,Oopstown,ST,34471.0,False,False,None
688,Destiny,RIZZO,2003-07-22,Girl,White,KATHARINE,RIZZO,3736 Hanover Street,Oopstown,ST,11530.0,False,False,None
689,Vincent,SIEGEL,2010-10-03,Boy,White,SHANNA,ROOT,3185 Gnatty Creek Road,Oopstown,ST,11743.0,False,False,None
690,Eliana,ENGLE,2008-11-30,Girl,White,NOLA,ENGLE,2391 Wood Street,Oopstown,ST,48629.0,False,False,None
691,Terry,RIOS,2004-03-11,Boy,Hispanic,LESTER,RIOS,4173 Cemetery Street,Oopstown,ST,93901.0,False,False,None
692,Lorelai,COLEMAN,2005-12-01,Girl,Black,SAVANNAH,COLEMAN,611 Brooke Street,Oopstown,ST,77092.0,False,False,None
693,Willow,DANIELSON,2001-07-16,Girl,White,HELENA,DANIELSON,203 August Lane,Oopstown,ST,71101.0,False,False,None
694,Carter,VITALE,1999-07-16,Boy,White,JILLIAN,VITALE,4489 Hannah Street,Oopstown,ST,28801.0,False,False,None
695,Katelynn,STEINER,2000-01-25,Girl,White,MARISOL,STEINER,3835 Stoney Lonesome Road,Oopstown,ST,18360.0,False,False,None
696,Skylar,SNYDER,2002-09-20,Girl,White,GREG,SNYDER,4479 Kembery Drive,Oopstown,ST,60603.0,False,False,None
697,Conner,BLOOM,2004-08-16,Boy,White,ABBY,ZIMMER,1203 Doctors Drive,Oopstown,ST,90017.0,False,False,None
698,Jensen,SCHMITT-DIETRICH,2004-08-25,Boy,White,KEISHA,SCHMITT-DIETRICH,643 Rhode Island Avenue,Oopstown,ST,20763.0,False,False,None
699,Judith,LEUNG,2004-06-22,Girl,AAPI,ENID,LEUNG,2752 Harter Street,Oopstown,ST,45402.0,False,False,None
700,Jenny,WILLIAMS,1999-12-30,Girl,Black,CARMELLA,WILLIAMS,181 Dola Mine Road,Oopstown,ST,27560.0,False,False,None
701,Vanessa,ERICKSON,2004-05-21,Girl,White,GENE,ERICKSON,665 Elk Rd Little,Oopstown,ST,12207.0,False,False,None
702,Sophia,STEINER,2000-02-04,Girl,White,VERNON,STEINER,4468 Pinewood Drive,Oopstown,ST,60089.0,False,False,None
703,Aliza,WILLIAMS,2004-02-19,Girl,Black,ROSANNE,WILLIAMS,1607 Patterson Street,Oopstown,ST,77478.0,False,False,None
704,David,HIRSCH,2001-06-07,Boy,White,JANETTE,HIRSCH,4462 Brown Street,Oopstown,ST,94520.0,False,False,None
705,Alessandro,ORELLANA,2003-10-04,Boy,Hispanic,JANINE,HERNANDEZ,1448 Valley View Drive,Oopstown,ST,2186.0,False,False,None
706,Joselyn,QUINTERO,1999-03-06,Girl,Hispanic,BETTE,QUINTERO,2273 Lamberts Branch Road,Oopstown,ST,33166.0,False,False,None
707,Jefferson,MACIAS,1998-08-05,Boy,Hispanic,JACLYN,HERNANDEZ,4728 Murry Street,Oopstown,ST,23505.0,False,False,None
708,Jeremiah,NIELSEN,2004-10-30,Boy,White,ELIZA,GRIMM,4516 Aaron Smith Drive,Oopstown,ST,17011.0,False,False,None
709,Lucy,WEBER,2006-02-10,Girl,White,BRETT,WEBER,1334 Pretty View Lane,Oopstown,ST,95436.0,False,False,None
710,Cory,SIFUENTES,2007-03-22,Boy,Hispanic,HARVEY,RESENDEZ,2892 Middleville Road,Oopstown,ST,91744.0,False,False,None
711,Daniel,SCHROEDER,2007-02-26,Boy,White,DONA,SCHROEDER,31 Pinchelone Street,Oopstown,ST,23502.0,False,False,None
712,Samantha,JENSEN,2002-06-21,Girl,White,FRANKIE,JENSEN,202 Clarksburg Park Road,Oopstown,ST,85364.0,False,False,None
713,Lochlan,HWANG,2005-07-24,Boy,AAPI,JOSEFA,HWANG,2972 Jessie Street,Oopstown,ST,43130.0,False,False,None
714,Sky,ESPINAL,2002-06-12,Girl,Hispanic,JODIE,MALDONADO,2623 Feathers Hooves Drive,Oopstown,ST,10107.0,False,False,None
715,Abigail,KUHN,1999-10-20,Girl,White,FRIEDA,KUHN,4002 Cedar Street,Oopstown,ST,72212.0,False,False,None
716,Bryson,MCNALLY,2007-07-04,Boy,White,LEWIS,SCHWAB,2389 Sardis Station,Oopstown,ST,55414.0,False,False,None
717,Jase,KNAPP,2010-11-04,Boy,White,LILLY,KNAPP,3324 Romano Street,Oopstown,ST,2110.0,False,False,None
718,Sabrina,LUTZ,2009-06-27,Girl,White,CHESTER,CONKLIN,2136 Sugar Camp Road,Oopstown,ST,56175.0,False,False,None
719,Remy,HO,2008-10-04,Girl,AAPI,YOUNG,HO,446 Alpha Avenue,Oopstown,ST,75662.0,False,False,None
720,Nathanael,GONZALEZ,2000-01-21,Boy,Hispanic,SYBIL,GONZALEZ,3665 Harper Street,Oopstown,ST,42101.0,False,False,None
721,Noah,HANSEN,2004-12-01,Boy,White,MARCY,HANSEN,4984 Summit Street,Oopstown,ST,52807.0,False,False,None
722,Jordan,HOFFMAN-FLAHERTY,2009-08-01,Boy,White,ROSALIND,SORENSEN,4876 Coplin Avenue,Oopstown,ST,85023.0,False,False,None
723,Sophie,SCHULZ,2000-12-01,Girl,White,SUMMER,HOFFMAN,644 Wayback Lane,Oopstown,ST,11717.0,False,False,None
724,Rosa,BARRAGAN,2006-01-25,Girl,Hispanic,AUDRA,BARRAGAN,1372 Cityview Drive,Oopstown,ST,19348.0,False,False,None
725,Barbara,COLEMAN,2009-12-15,Girl,Black,ERICKA,SHAVERS,2361 Long Street,Oopstown,ST,34471.0,False,False,None
726,Stella,REILLY,1999-04-14,Girl,White,BRIDGETTE,KERN,2474 Saint Clair Street,Oopstown,ST,38930.0,False,False,None
727,Hunter,SILVERMAN,1998-04-19,Boy,White,MARGRET,SILVERMAN,993 Woodland Drive,Oopstown,ST,51101.0,False,False,None
728,Dylan,CURRAN,2003-09-13,Boy,White,CHARITY,CURRAN,4173 Prospect Valley Road,Oopstown,ST,90250.0,False,False,None
729,Jason,MCNAMARA,2008-01-29,Boy,White,MARITZA,MCNAMARA,983 Cook Hill Road,Oopstown,ST,6604.0,False,False,None
730,Beckett,WEISS,2001-12-02,Boy,White,BEN,WEISS,2553 Butternut Lane,Oopstown,ST,62220.0,False,False,None
731,Travis,RHOADS,2009-10-23,Boy,White,ROSETTA,RHOADS,1813 Bryan Avenue,Oopstown,ST,55415.0,False,False,None
732,Carolina,NAGEL,2003-10-11,Girl,White,ELMA,NAGEL,3918 Cooks Mine Road,Oopstown,ST,87321.0,False,False,None
733,Addison,NIELSEN,2006-10-28,Girl,White,MAGDALENA,JACOBSON,4441 Sugarfoot Lane,Oopstown,ST,47905.0,False,False,None
734,Vaughn,LE,1999-07-13,Boy,AAPI,JANNIE,LE,2770 Round Table Drive,Oopstown,ST,45011.0,False,False,None
735,Priscilla,BARONE,2007-07-16,Girl,White,CLEO,BARONE,3449 Edgewood Avenue,Oopstown,ST,93721.0,False,False,None
736,Kiley,ROSAS,2002-12-25,Girl,Hispanic,MILLIE,ROSAS,4105 Flynn Street,Oopstown,ST,44004.0,False,False,None
737,Harper,ERICKSON,1999-01-07,Girl,White,CECILE,MACDONALD,1887 American Drive,Oopstown,ST,32301.0,False,False,None
738,Aimee,COLEMAN,2008-03-01,Girl,Black,ANNABELLE,COLEMAN,4344 Lonely Oak Drive,Oopstown,ST,36602.0,False,False,None
739,Jazlynn,GONZALEZ,2004-10-24,Girl,Hispanic,TYLER,GONZALEZ,3118 Eagles Nest Drive,Oopstown,ST,95814.0,False,False,None
740,Brady,CARLSON,2001-06-14,Boy,White,TRUDY,ENGEL,1056 Dogwood Road,Oopstown,ST,85003.0,False,False,None
741,Jackson,HANSEN,2006-06-06,Boy,White,ARNOLD,BRENNAN,1673 Glen Falls Road,Oopstown,ST,19090.0,False,False,None
742,Boston,BECKER,2008-11-05,Boy,White,SAM,BECKER,153 Beechwood Drive,Oopstown,ST,15205.0,False,False,None
743,Emmaline,WASHINGTON,2007-07-15,Girl,Black,JULIO,WASHINGTON,3119 Pick Street,Oopstown,ST,80537.0,False,False,None
744,Chance,DECKER,2000-08-14,Boy,White,GALE,JENSEN,1972 Cessna Drive,Oopstown,ST,46802.0,False,False,None
745,Matthew,FRIEDMAN,2002-03-08,Boy,White,LARA,LANGE,1587 Burke Street,Oopstown,ST,2192.0,False,False,None
746,Aryana,GONZALEZ,2009-02-05,Girl,Hispanic,LACEY,GONZALEZ,3473 Church Street,Oopstown,ST,10013.0,False,False,None
747,Khloe,STOCK,2001-09-21,Girl,White,DAPHNE,STOCK,1820 Jenna Lane,Oopstown,ST,45245.0,False,False,None
748,Xzavier,RAMIREZ,2000-01-26,Boy,Hispanic,MARIBEL,JIMENEZ,1639 Smith Street,Oopstown,ST,1606.0,False,False,None
749,Kaelynn,HASSAN,2007-07-21,Girl,Other,CELINA,HASSAN,627 Webster Street,Oopstown,ST,7102.0,False,False,None
750,Collins,GIPSON,1998-08-04,Girl,Black,TAMEKA,GIPSON,1267 Spinnaker Lane,Oopstown,ST,60115.0,False,False,None
751,Hudson,YOST,2005-12-09,Boy,White,TRUDY,YOST,2202 Briarhill Lane,Oopstown,ST,44212.0,False,False,None
752,Tomas,AYALA,2003-11-11,Boy,Hispanic,GORDON,AYALA,1305 Blackwell Street,Oopstown,ST,99515.0,False,False,None
753,Kori,MULDROW,2005-09-11,Girl,Black,TANIA,MULDROW,4974 Sardis Sta,Oopstown,ST,75081.0,False,False,None
