,First Name,Last Name,DOB,Gender,Selected Race,Guardian First,Guardian Last,Street,City,State,Zip,ELIGIBLE,ERRORS,ERROR TYPE
574,Terry,GONZALEZ,2000-03-12,Boy,Hispanic,LETHA,GONZALEZ,456 Chestnut Street,Cleantown,ST,33566.0,False,False,None
575,Anakin,PHAM,2010-01-07,Boy,AAPI,REVA,CHEN,2772 Frederick Street,Cleantown,ST,79905.0,False,False,None
576,Katelyn,OTT,2010-01-26,Girl,White,AVA,OTT,1597 Harron Drive,Cleantown,ST,21202.0,False,False,None
577,Jackson,KAMINSKI-ROTH,1999-09-27,Boy,White,ESPERANZA,EPSTEIN,3204 Buckhannan Avenue,Cleantown,ST,13224.0,False,False,None
578,Raina,TSAO,2008-04-30,Girl,AAPI,DEIDRE,TSAO,4544 Jerry Dove Drive,Cleantown,ST,29501.0,False,False,None
579,Anabel,CHAN,2004-06-17,Girl,AAPI,SAVANNAH,CHAN,1297 Elk Avenue,Cleantown,ST,49266.0,False,False,None
580,Isabella,BLOOM,2005-11-27,Girl,White,VIRGIE,BLOOM,4924 Still Street,Cleantown,ST,43512.0,False,False,None
581,Elin,VELAZQUEZ,2009-08-05,Girl,Hispanic,JODIE,VELAZQUEZ,820 Parkview Drive,Cleantown,ST,90621.0,False,False,None
582,Noemi,ESCOBEDO,2007-10-23,Girl,Hispanic,OFELIA,MEJIA,2303 Woodland Terrace,Cleantown,ST,95815.0,False,False,None
583,Sage,FRIEDMAN,2009-12-13,Girl,White,DEBORA,SCHMITT,2722 Par Drive,Cleantown,ST,93401.0,False,False,None
584,Joshua,DAHL,2008-03-27,Boy,White,ILA,SCHWARTZ,3408 Boone Crockett Lane,Cleantown,ST,98261.0,False,False,None
585,Charlotte,HOFFMAN,2003-07-15,Girl,White,DENA,HOFFMAN,4699 Granville Lane,Cleantown,ST,7102.0,False,False,None
586,Lucia,SHAFFER-SNYDER,1999-06-16,Girl,White,DERRICK,SHAFFER-SNYDER,4331 Jadewood Farms,Cleantown,ST,7801.0,False,False,None
587,Olivia,OBRIEN,2007-03-17,Girl,White,NELL,OBRIEN,3270 Fairway Drive,Cleantown,ST,94124.0,False,False,None
588,Mia,ODONNELL,1999-07-14,Girl,White,RAFAEL,ODONNELL,1279 Masonic Drive,Cleantown,ST,59320.0,False,False,None
589,Camille,SCHROEDER,2010-02-23,Girl,White,SHANA,SCHROEDER,2586 Carson Street,Cleantown,ST,45202.0,False,False,None
590,Aanya,BEGAY,1998-03-19,Girl,Native,LETITIA,LARNEY,2740 Skips Lane,Cleantown,ST,85069.0,False,False,None
591,Cassidy,HARTMAN,2005-06-12,Girl,White,RENE,HARTMAN,324 Franklin Avenue,Cleantown,ST,78401.0,False,False,None
592,Mia,SHEEHAN,2007-06-23,Girl,White,NATHANIEL,SHEEHAN,4793 Benson Street,Cleantown,ST,54539.0,False,False,None
593,Adrian,HAMMER,1999-05-17,Boy,White,ILA,HAMMER,2151 Lowes Alley,Cleantown,ST,43081.0,False,False,None
594,Sloane,HANSEN,2006-08-27,Girl,White,CLARICE,HANSEN,3552 Woodstock Drive,Cleantown,ST,92801.0,False,False,None
595,Dominique,KIM,2001-05-08,Boy,AAPI,MARCI,KIM,3150 Post Farm Road,Cleantown,ST,30303.0,False,False,None
596,Abel,ADCOCK,2006-04-06,Boy,White,MARGO,MATTSON,2259 Carolyns Circle,Cleantown,ST,75204.0,False,False,None
597,Bryson,GILLILAND,2005-04-18,Boy,White,IVY,GILLILAND,4741 Lawman Avenue,Cleantown,ST,22030.0,False,False,None
598,Alexander,VITALE,2008-05-19,Boy,White,CARMELA,VITALE,4056 Poplar Chase Lane,Cleantown,ST,83617.0,False,False,None
599,Scarlett,CALL,2010-03-19,Girl,White,MEAGAN,CALL,2430 Rollins Road,Cleantown,ST,68801.0,False,False,None
600,Jayse,NGUYEN,2002-10-18,Boy,AAPI,SASHA,NGUYEN,2410 Benedum Drive,Cleantown,ST,12590.0,False,False,None
601,Terry,JIMENEZ,2010-10-16,Boy,Hispanic,DOLLY,JIMENEZ,4762 Mount Olive Road,Cleantown,ST,30076.0,False,False,None
602,Landon,CRABTREE,2007-09-15,Boy,White,DINA,CRABTREE,1101 Bird Street,Cleantown,ST,88101.0,False,False,None
603,Atticus,GARBER,2003-09-06,Boy,White,GEORGINA,GARBER,3493 Clover Drive,Cleantown,ST,80903.0,False,False,None
604,Aiden,MACKENZIE,2008-04-29,Boy,White,CLARICE,HOFFMAN,2842 Grant Street,Cleantown,ST,75791.0,False,False,None
605,Tony,ROTH,2003-03-06,Boy,White,NOLA,VOGEL,4712 Ash Avenue,Cleantown,ST,63108.0,False,False,None
606,Wyatt,NOVAK,2001-05-14,Boy,White,IMOGENE,NOVAK,1194 Quiet Valley Lane,Cleantown,ST,91403.0,False,False,None
607,Sofia,SCHMIDT,2001-10-21,Girl,White,JONI,SORENSON,260 Quiet Valley Lane,Cleantown,ST,91403.0,False,False,None
608,Alyssa,HACKER,2005-04-24,Girl,White,CLARICE,OLSON,3070 Heliport Loop,Cleantown,ST,47527.0,False,False,None
609,Jeffery,RAMIREZ,1999-05-07,Boy,Hispanic,DOROTHEA,RAMIREZ,1194 Quiet Valley Lane,Cleantown,ST,91403.0,False,False,None
610,Evan,KLEIN,1999-12-24,Boy,White,ADELINE,SCHMITT,2734 Gorby Lane,Cleantown,ST,39402.0,False,False,None
611,Hailey,BLUM-ANDERSEN,2000-02-23,Girl,White,KERI,BLUM-ANDERSEN,2113 Turkey Pen Road,Cleantown,ST,10016.0,False,False,None
612,Eli,KRAMER,2007-12-19,Boy,White,GRACIELA,KRAMER,1193 Copperhead Road,Cleantown,ST,6096.0,False,False,None
613,Sage,ESPINOZA,2002-04-17,Boy,Hispanic,CORNELIA,ESPINOZA,3620 Emily Renzelli Boulevard,Cleantown,ST,95134.0,False,False,None
614,Saniyah,CHATMAN,1998-07-13,Girl,Black,KENYA,CHATMAN,2772 Charles Street,Cleantown,ST,48150.0,False,False,None
615,Vance,BANKS,2006-02-26,Boy,Black,LILIAN,BANKS,4198 Linden Avenue,Cleantown,ST,32810.0,False,False,None
616,Ethan,HUBER,2008-08-02,Boy,White,HECTOR,HAGEN,3706 Rosebud Avenue,Cleantown,ST,72645.0,False,False,None
617,Benjamin,MOSHER,2009-04-23,Boy,White,MAYRA,TACKETT,4737 Colony Street,Cleantown,ST,6902.0,False,False,None
618,Alexandra,DRISCOLL-JACOBSON,2010-09-02,Girl,White,DEAN,DRISCOLL-JACOBSON,446 Alpha Avenue,Cleantown,ST,75662.0,False,False,None
619,Paula,MOHAMED,2007-07-29,Girl,Other,LETA,MOHAMED,82 Hill Croft Farm Road,Cleantown,ST,96039.0,False,False,None
620,Brooklyn,PETERSEN,2005-09-28,Girl,White,LIDIA,PETERSEN,1392 Seltice Way,Cleantown,ST,83301.0,False,False,None
621,Caroline,CAUDILL,2007-02-05,Girl,White,DOLLY,CAUDILL,4191 Poplar Street,Cleantown,ST,60173.0,False,False,None
622,Faith,MOYER,2002-11-14,Girl,White,LORNA,MOYER,4678 Oakmound Drive,Cleantown,ST,60657.0,False,False,None
623,Myah,GONZALEZ-PENALOZA,2008-02-11,Girl,Hispanic,DAN,GONZALEZ-PENALOZA,874 Layman Court,Cleantown,ST,30269.0,False,False,None
624,Yousef,ROBINSON,1999-12-20,Boy,Black,ESTELA,MCGHEE,2983 Broadway Street,Cleantown,ST,29501.0,False,False,None
625,Gilbert,COLEMAN,2005-10-20,Boy,Black,TANIA,COLEMAN,3313 Saint James Drive,Cleantown,ST,17059.0,False,False,None
626,Hunter,JACKSON,2001-05-31,Girl,Black,BRIANA,JACKSON,895 Perry Street,Cleantown,ST,48075.0,False,False,None
627,Luke,LARSON,2009-06-04,Boy,White,CHARLIE,WEBER,3338 Sycamore Circle,Cleantown,ST,76104.0,False,False,None
628,Kendra,WESTFALL,2009-11-30,Girl,White,GABRIELA,WESTFALL,4082 Windy Ridge Road,Cleantown,ST,46711.0,False,False,None
629,Hassan,ROBINSON,2001-05-19,Boy,Black,MAX,SINGLETARY,471 Davisson Street,Cleantown,ST,47320.0,False,False,None
630,Dominic,BUSCH,2009-01-06,Boy,White,LEOLA,BUSCH,45 Essex Court,Cleantown,ST,5301.0,False,False,None
631,Aidan,SNYDER,2001-02-04,Boy,White,LUPE,SNYDER,868 Sumner Street,Cleantown,ST,90220.0,False,False,None
632,Jaxson,WOLFF,2004-08-20,Boy,White,BETTYE,WOLFF,4496 Burton Avenue,Cleantown,ST,38117.0,False,False,None
633,Genesis,SCHMIDT,2010-02-18,Girl,White,DERRICK,SCHMIDT,704 Sugar Camp Road,Cleantown,ST,55402.0,False,False,None
634,Byron,MACHUCA,2004-08-10,Boy,Hispanic,FRIEDA,MACHUCA,4914 James Avenue,Cleantown,ST,67202.0,False,False,None
635,Emma,BLOOM,2003-09-17,Girl,White,ISABELLE,BLOOM,889 Weekley Street,Cleantown,ST,78213.0,False,False,None
636,Faith,GROSSMAN,2008-12-19,Girl,White,MAURICE,GROSSMAN,3198 Maple Court,Cleantown,ST,63469.0,False,False,None
637,Benjamin,DAHL,2004-01-20,Boy,White,JEANINE,TUTTLE,3588 Radio Park Drive,Cleantown,ST,30901.0,False,False,None
638,David,HENSLEY,2002-04-20,Boy,White,ELMA,HENSLEY,4445 Happy Hollow Road,Cleantown,ST,27371.0,False,False,None
639,Ruby,OLSON,2000-01-17,Girl,White,SONDRA,OLSON,2540 Ottis Street,Cleantown,ST,74854.0,False,False,None
640,Quentin,SCHAEFER-KATZ,2005-09-05,Boy,White,MARTINA,SCHAEFER-KATZ,4428 Tavern Place,Cleantown,ST,26143.0,False,False,None
641,Madeline,EGAN,1999-04-14,Girl,White,GABRIELLE,WINTER,418 Windy Ridge Road,Cleantown,ST,46804.0,False,False,None
642,Nova,SCHMIDT,2005-12-25,Girl,White,AUTUMN,OCONNELL,1455 Parkway Drive,Cleantown,ST,85705.0,False,False,None
643,Eugene,MCDUFFIE,2000-08-01,Boy,Black,LONNIE,MCDUFFIE,4269 Turkey Pen Lane,Cleantown,ST,36104.0,False,False,None
644,Amari,MATTINGLY,2007-03-10,Girl,White,MARISA,MATTINGLY,2325 Coal Road,Cleantown,ST,18706.0,False,False,None
645,Jennifer,DONNELLY,2008-10-16,Girl,White,ESTER,DONNELLY,2243 Counts Lane,Cleantown,ST,40383.0,False,False,None
646,Leif,SINGH,2003-09-20,Boy,Other,ELBA,SINGH,82 Hill Croft Farm Road,Cleantown,ST,96039.0,False,False,None
647,Milani,YOON,1998-09-24,Girl,AAPI,JAMES,YOON,1579 Quiet Valley Lane,Cleantown,ST,91343.0,False,False,None
648,Wyatt,OLSEN,2005-05-05,Boy,White,IMOGENE,OLSEN,4351 Old Dear Lane,Cleantown,ST,10011.0,False,False,None
649,Gabriella,SHAPIRO,2006-12-25,Girl,White,CATALINA,SHAPIRO,4858 Broadcast Drive,Cleantown,ST,28209.0,False,False,None
650,Ethan,WEISS,2010-07-12,Boy,White,GRACIE,LARSON,4210 Arrowood Drive,Cleantown,ST,32091.0,False,False,None
651,Kiley,MANDUJANO,2001-06-09,Girl,Hispanic,NATHANIEL,MAGANA,900 Chicago Avenue,Cleantown,ST,93648.0,False,False,None
652,Joslyn,GAINES,1999-02-21,Girl,Black,MELVA,GAINES,4699 Granville Lane,Cleantown,ST,7102.0,False,False,None
653,Lucy,ROSENTHAL,2008-07-11,Girl,White,HARVEY,ROSENTHAL,4074 August Lane,Cleantown,ST,71101.0,False,False,None
654,Zahra,CHUNG,1999-04-06,Girl,AAPI,GENA,NGUYEN,2916 Grove Street,Cleantown,ST,11786.0,False,False,None
655,Kingsley,BLANDING,2004-07-17,Boy,Black,ALFREDO,BLANDING,4367 Willis Avenue,Cleantown,ST,32713.0,False,False,None
656,Lucas,EGAN,2008-08-03,Boy,White,DAPHNE,EGAN,4851 Owen Lane,Cleantown,ST,49461.0,False,False,None
657,Clare,MONTERROSO,2008-03-30,Girl,Hispanic,RAMON,MONTERROSO,1073 Woodbridge Lane,Cleantown,ST,48342.0,False,False,None
658,Brandon,CARLSON,2007-03-16,Boy,White,WINNIE,CARLSON,260 Quiet Valley Lane,Cleantown,ST,91403.0,False,False,None
659,Kyle,ROARK,2010-10-23,Boy,White,ROBBIE,ROARK,2016 Heavner Court,Cleantown,ST,11590.0,False,False,None
660,Giovanni,MESSINA-YODER,2010-07-21,Boy,White,SHEENA,DAHL,2252 Hilltop Drive,Cleantown,ST,79401.0,False,False,None
661,Autumn,HANSEN,2008-10-03,Girl,White,SHAUNA,HANSEN,801 Brown Bear Drive,Cleantown,ST,92503.0,False,False,None
662,Susan,GIVENS,2000-09-17,Girl,Black,JAVIER,CLAIBORNE,728 White Avenue,Cleantown,ST,78476.0,False,False,None
663,Ethan,SCHWARTZ,2006-05-16,Boy,White,FRANKLIN,SCHWARTZ,1257 Burning Memory Lane,Cleantown,ST,19108.0,False,False,None
664,Alvin,MEJIA,2004-10-14,Boy,Hispanic,ELISE,RAMIREZ,4428 Tavern Place,Cleantown,ST,26143.0,False,False,None
665,Margaret,SHOEMAKER,2002-08-01,Girl,White,LEANNE,SHOEMAKER,1951 Dovetail Drive,Cleantown,ST,60016.0,False,False,None
666,Olivia,LUDWIG,2007-02-19,Girl,White,CARMELA,ANDERSEN,611 Brooke Street,Cleantown,ST,77092.0,False,False,None
667,Connor,SCHNEIDER,2002-07-10,Boy,White,EDGAR,SCHNEIDER,4226 James Street,Cleantown,ST,14620.0,False,False,None
668,Kaelynn,SALEM,2000-08-18,Girl,Other,TERRA,SALEM,63 Chardonnay Drive,Cleantown,ST,98052.0,False,False,None
669,Oliver,CARLSON,1998-04-05,Boy,White,DEANA,CARLSON,3599 Maryland Avenue,Cleantown,ST,33701.0,False,False,None
670,Cullen,ARREDONDO,2004-11-20,Boy,Hispanic,ROSARIO,IBARRA,4972 Sundown Lane,Cleantown,ST,78753.0,False,False,None
671,Ariyah,KANG,1998-07-25,Girl,AAPI,TWILA,KANG,741 Carolyns Circle,Cleantown,ST,75247.0,False,False,None
672,Ronnie,WILLIAMS,2001-11-07,Boy,Black,MARI,WILLIAMS,2093 Amethyst Drive,Cleantown,ST,49503.0,False,False,None
673,Jaxson,SCHAEFER,1999-06-20,Boy,White,SUSANNE,LARSEN,4011 Ralph Drive,Cleantown,ST,44131.0,False,False,None
674,Margot,HERNANDEZ,2001-05-17,Girl,Hispanic,ELMER,MURILLO,2811 Wood Street,Cleantown,ST,48607.0,False,False,None
675,Taliyah,PAIGE,2009-03-10,Girl,Black,DARCY,PAIGE,251 Rafe Lane,Cleantown,ST,39211.0,False,False,None
676,Aaliyah,LARSON,2010-02-20,Girl,White,GORDON,LARSON,3218 Cottrill Lane,Cleantown,ST,63101.0,False,False,None
677,William,HAGEN,2009-09-24,Boy,White,LEWIS,HAGEN,3918 Cooks Mine Road,Cleantown,ST,87321.0,False,False,None
678,Braxton,DIETZ,2002-05-19,Boy,White,RICK,DIETZ,3640 Boundary Street,Cleantown,ST,32256.0,False,False,None
679,Jesse,SCHMIDT,2000-07-23,Boy,White,ALTA,SCHMIDT,2839 Wiseman Street,Cleantown,ST,37748.0,False,False,None
680,Noah,HACKER,2005-09-21,Boy,White,HERMAN,HACKER,4306 Better Street,Cleantown,ST,66101.0,False,False,None
681,Emerie,CHOI,1999-10-05,Girl,AAPI,DEENA,CHOI,777 Selah Way,Cleantown,ST,5301.0,False,False,None
682,Emilie,ALVARADO,2001-04-29,Girl,Hispanic,CLYDE,ALVARADO,2802 Juniper Drive,Cleantown,ST,48075.0,False,False,None
683,Aurora,WOLF,2001-08-23,Girl,White,CANDY,SCHMIDT,856 Dola Mine Road,Cleantown,ST,27603.0,False,False,None
684,Hunter,SCHROEDER,2009-02-06,Boy,White,GLEN,SCHROEDER,2975 Palmer Road,Cleantown,ST,43017.0,False,False,None
685,Cyrus,YODER,2004-01-22,Boy,White,BEN,YODER,1690 Amethyst Drive,Cleantown,ST,48933.0,False,False,None
686,Tegan,COLEMAN,1998-10-29,Girl,Black,CHRISTIAN,COLEMAN,4258 Woodrow Way,Cleantown,ST,77056.0,False,False,None
687,Charley,BERG,2008-09-26,Girl,White,CONCEPCION,MAYER,1428 West Fork Drive,Cleantown,ST,33308.0,False,False,None
688,Jack,CLINE,2006-06-27,Boy,White,CONSUELO,DOLAN,2301 Rardin Drive,Cleantown,ST,94539.0,False,False,None
689,Brock,OSWALD-SHAPIRO,2007-10-09,Boy,White,RICK,OSWALD-SHAPIRO,4842 Monroe Avenue,Cleantown,ST,33830.0,False,False,None
690,Tyson,DOUGHERTY,2010-02-13,Boy,White,GABRIELLE,DOUGHERTY,1081 Redbud Drive,Cleantown,ST,10013.0,False,False,None
691,Landon,MCMAHON,2010-09-11,Boy,White,KIRSTEN,MCMAHON,1341 Myra Street,Cleantown,ST,2903.0,False,False,None
692,Iker,MEYER,2003-01-08,Boy,White,KEISHA,MEYER,4879 George Avenue,Cleantown,ST,36602.0,False,False,None
693,Alvaro,SHUKLA,2008-09-27,Boy,AAPI,TRACY,NGUYEN,3948 Michael Street,Cleantown,ST,77063.0,False,False,None
694,Melody,GAGNON,2007-12-05,Girl,White,OLA,GAGNON,4191 Poplar Street,Cleantown,ST,60173.0,False,False,None
695,Jacob,BRENNER,2002-08-29,Boy,White,BRENT,BRENNER,4591 Charles Street,Cleantown,ST,48335.0,False,False,None
696,Zain,RAMIREZ,1998-04-27,Boy,Hispanic,MARC,RAMIREZ,537 Jewell Road,Cleantown,ST,55402.0,False,False,None
697,Brayson,BEGAY,2005-06-11,Boy,Native,EDUARDO,BEGAY,3971 State Street,Cleantown,ST,63132.0,False,False,None
698,Caleb,MACDONALD,2003-10-08,Boy,White,ROBERTO,MACDONALD,265 Scenicview Drive,Cleantown,ST,79701.0,False,False,None
699,Amia,URQUIZA,2002-08-17,Girl,Hispanic,BETTYE,MEZA,1025 Musgrave Street,Cleantown,ST,73102.0,False,False,None
700,Kieran,REILLY,1999-08-21,Boy,White,ESPERANZA,REILLY,3770 Benson Street,Cleantown,ST,54449.0,False,False,None
701,Toby,VAZQUEZ,1998-01-22,Boy,Hispanic,BRETT,VAZQUEZ,2835 Eastland Avenue,Cleantown,ST,39201.0,False,False,None
702,Ava,KRAUSE,2002-05-03,Girl,White,URSULA,KRAUSE,3906 Adamsville Road,Cleantown,ST,78040.0,False,False,None
703,Case,RASMUSSEN,2008-03-13,Boy,White,LACEY,RASMUSSEN,2953 Five Points,Cleantown,ST,21231.0,False,False,None
704,Lyla,ECKERT,2007-04-08,Girl,White,RICK,ECKERT,4591 Marie Street,Cleantown,ST,20765.0,False,False,None
705,William,SCHNEIDER,2007-02-24,Boy,White,LUISA,SCHNEIDER,265 Scenicview Drive,Cleantown,ST,79701.0,False,False,None
706,Atlas,OLVERA,2000-03-17,Boy,Hispanic,JONI,OLVERA,1783 Hardman Road,Cleantown,ST,5701.0,False,False,None
707,Briley,BELLAMY-MOSLEY,2009-10-18,Girl,Black,SERENA,WILLIAMS,3073 Oakmound Drive,Cleantown,ST,60661.0,False,False,None
708,Maxton,BANKS,1998-08-22,Boy,Black,CLINTON,COLEMAN,856 Lauren Drive,Cleantown,ST,53718.0,False,False,None
709,Leif,CARDOZA,2001-11-06,Boy,Other,BEVERLEY,CARDOZA,4863 Elk City Road,Cleantown,ST,71101.0,False,False,None
710,Sophie,KLEIN,2008-03-16,Girl,White,POLLY,KLEIN,573 Millbrook Road,Cleantown,ST,60504.0,False,False,None
711,Ricardo,FINK,2001-09-13,Boy,White,KIRSTEN,CALL,2477 Oliverio Drive,Cleantown,ST,67428.0,False,False,None
712,Noah,LARSEN,2007-07-09,Boy,White,EARLINE,LARSEN,1733 Carson Street,Cleantown,ST,40511.0,False,False,None
713,Cameron,SNYDER,2004-10-04,Boy,White,SAM,SNYDER,1759 Saint Marys Avenue,Cleantown,ST,13143.0,False,False,None
714,Adelyn,LARSON,2000-04-18,Girl,White,LUPE,LARSON,4958 Charack Road,Cleantown,ST,47408.0,False,False,None
715,Parker,WEBER,2003-02-08,Boy,White,GEORGINA,NOWAK,1424 Hickory Lane,Cleantown,ST,6484.0,False,False,None
716,Milan,CERDA,2004-07-02,Girl,Hispanic,CONSUELO,CERDA,1376 Freedom Lane,Cleantown,ST,95204.0,False,False,None
717,Landon,HAMMER,2006-06-13,Boy,White,GABRIELA,HAMMER,4307 White Oak Drive,Cleantown,ST,64484.0,False,False,None
718,Henry,LUTZ,2004-06-19,Boy,White,NELL,LUTZ,1757 Rodney Street,Cleantown,ST,63011.0,False,False,None
719,Dimitri,WILLIAMS,2006-05-27,Boy,Black,LAWANDA,WILLIAMS,2971 Ford Street,Cleantown,ST,94108.0,False,False,None
720,Nicole,HOFFMAN,2009-12-04,Girl,White,BETTE,EGAN,3599 Maryland Avenue,Cleantown,ST,33701.0,False,False,None
721,Damari,PHAM,2005-08-15,Boy,AAPI,SUSANNA,KIM,167 Trails End Road,Cleantown,ST,33069.0,False,False,None
722,Tomas,ARTEAGA,2003-08-18,Boy,Hispanic,LEOLA,GONZALEZ,1604 Nutter Street,Cleantown,ST,64106.0,False,False,None
723,Louisa,WEI-PHAM,2006-12-10,Girl,AAPI,TISHA,WEI-PHAM,4674 Kovar Road,Cleantown,ST,2132.0,False,False,None
724,Houston,TRAN,2009-03-10,Boy,AAPI,BERTIE,TRAN,4158 Green Acres Road,Cleantown,ST,27801.0,False,False,None
725,Hannah,FELDMAN-NOONAN,2008-07-26,Girl,White,SUMMER,FELDMAN-NOONAN,661 Broaddus Avenue,Cleantown,ST,42232.0,False,False,None
726,Adele,MACK,2008-10-05,Girl,Black,ZELMA,WILLIAMS,4472 Wood Street,Cleantown,ST,70360.0,False,False,None
727,Arnav,CHISOLM,2009-04-30,Boy,Black,ALTHEA,CHISOLM,1424 Breezewood Court,Cleantown,ST,67107.0,False,False,None
728,Anthony,WALSH,2002-06-11,Boy,White,CHARITY,WALSH,2944 James Martin Circle,Cleantown,ST,43215.0,False,False,None
729,Stella,ROARK,2002-02-18,Girl,White,MAVIS,LEAVITT,3646 Green Avenue,Cleantown,ST,95113.0,False,False,None
730,Cordelia,KHAN,2004-09-28,Girl,Other,ENRIQUE,KHAN,2701 Diamond Street,Cleantown,ST,28202.0,False,False,None
731,Mason,BLOOM,2001-08-10,Boy,White,CARMELA,BLOOM,4182 Hershell Hollow Road,Cleantown,ST,98203.0,False,False,None
732,Ariana,KOHLER,2003-04-28,Girl,White,TYLER,SCHMIDT,4898 Steele Street,Cleantown,ST,60062.0,False,False,None
733,Bronson,CAZAREZ,2010-07-24,Boy,Hispanic,PETRA,CAZAREZ,2389 Sardis Station,Cleantown,ST,55414.0,False,False,None
734,Juan,DECKER,2007-06-26,Boy,White,CECILE,DECKER,943 Pearlman Avenue,Cleantown,ST,2127.0,False,False,None
735,Chloe,QUIGLEY,2007-07-10,Girl,White,DAPHNE,QUIGLEY,3824 Meadowcrest Lane,Cleantown,ST,41144.0,False,False,None
736,Erin,LANDIS,2008-08-13,Girl,White,JOCELYN,LANDIS,2901 Railroad Street,Cleantown,ST,49855.0,False,False,None
737,Wayne,ROYSTER-WILLIAMS,2004-02-28,Boy,Black,FLOSSIE,LOUIS,4677 Delaware Avenue,Cleantown,ST,94115.0,False,False,None
738,Cassius,HUERTA,2004-12-31,Boy,Hispanic,ARNOLD,HUERTA,4774 Green Street,Cleantown,ST,37166.0,False,False,None
739,Casey,WILLIAM-WILLIAMS,2005-07-29,Girl,Black,CARMELLA,WILLIAM-WILLIAMS,2322 Dawson Drive,Cleantown,ST,72212.0,False,False,None
740,Maximo,CHOI,2009-12-31,Boy,AAPI,MARSHALL,CHOI,3492 Bartlett Avenue,Cleantown,ST,48067.0,False,False,None
741,Daniella,KNAPP,2010-06-10,Girl,White,MAYRA,KNAPP,505 Sunburst Drive,Cleantown,ST,33907.0,False,False,None
742,Aubrey,OLSON,2002-12-24,Girl,White,CECILE,OLSON,4312 Coventry Court,Cleantown,ST,39531.0,False,False,None
743,Clyde,JEFFERSON,2005-02-20,Boy,Black,TAMMI,JEFFERSON,4084 Lowes Alley,Cleantown,ST,43081.0,False,False,None
744,Aaliyah,SCHWAB,2000-05-09,Girl,White,GABRIELLE,ZIMMERMAN,2405 Elkview Drive,Cleantown,ST,33407.0,False,False,None
745,Zoey,OLSEN-CONKLIN,2004-06-20,Girl,White,MARGO,SHEETS,546 Brown Avenue,Cleantown,ST,29669.0,False,False,None
746,Riya,KWOK,2001-03-18,Girl,AAPI,REVA,KWOK,2964 Poplar Lane,Cleantown,ST,33487.0,False,False,None
747,Michael,LARSON,2004-04-04,Boy,White,EARLINE,LARSON,1808 Bridge Avenue,Cleantown,ST,70526.0,False,False,None
748,Ronnie,MCCANTS,2002-09-03,Boy,Black,EMILIA,MCCANTS,604 Bingamon Road,Cleantown,ST,44141.0,False,False,None
749,Aiden,OMALLEY-COFFMAN,2009-02-07,Boy,White,ROSETTA,GROSSMAN,4105 Flynn Street,Cleantown,ST,44004.0,False,False,None
750,Zachary,MONAHAN,2000-09-07,Boy,White,CORNELIA,MONAHAN,1063 Burnside Avenue,Cleantown,ST,84120.0,False,False,None
751,Alexzander,BLUNT,2010-03-05,Boy,Black,JULIANNE,BLUNT,3964 Private Lane,Cleantown,ST,31707.0,False,False,None
752,Brittany,LARSON,2004-07-22,Girl,White,DERRICK,ANDERSEN,871 Mount Olive Road,Cleantown,ST,30093.0,False,False,None
753,Eugene,ROBINSON,2003-09-14,Boy,Black,AVIS,ROBINSON,3798 Long Street,Cleantown,ST,10004.0,False,False,None
754,Ernesto,RAMIREZ,2006-04-18,Boy,Hispanic,ELNORA,RAMIREZ,863 Grasselli Street,Cleantown,ST,3070.0,False,False,None
755,Royal,CARON,2006-03-23,Boy,White,CHERIE,CARON,1461 Jefferson Street,Cleantown,ST,23510.0,False,False,None
756,Jamal,SCALES,2002-08-16,Boy,Black,TAYLOR,SCALES,2123 August Lane,Cleantown,ST,71101.0,False,False,None
757,Brian,SCHUSTER,2009-02-28,Boy,White,CONCEPCION,HANSEN,3365 Alpha Avenue,Cleantown,ST,32202.0,False,False,None
758,Samiyah,DECOTEAU,2006-05-12,Girl,Native,MARION,LOCKLEAR,4534 Corbin Branch Road,Cleantown,ST,37663.0,False,False,None
759,Aiden,BRANDT,2010-04-11,Boy,White,ESPERANZA,BRANDT,4585 Oakdale Avenue,Cleantown,ST,33852.0,False,False,None
760,Oscar,DEVRIES,2004-02-03,Boy,White,JAYNE,DANIELSON,4393 Leo Street,Cleantown,ST,80014.0,False,False,None
761,Mateo,ROONEY,2005-08-05,Boy,White,OLA,ROONEY,2140 Harrison Street,Cleantown,ST,94909.0,False,False,None
762,Jemma,OLVERA,2008-08-31,Girl,Hispanic,GRETA,OLVERA,1862 Meadow View Drive,Cleantown,ST,6103.0,False,False,None
763,Ayva,KWAN-PATEL,1999-10-23,Girl,AAPI,ROSANNE,KWAN-PATEL,1661 Illinois Avenue,Cleantown,ST,97019.0,False,False,None
764,Lydia,NOWAK,2003-11-09,Girl,White,KIMBERLEY,COUGHLIN,153 Beechwood Drive,Cleantown,ST,15205.0,False,False,None
765,Olivia,PUTNAM-CHRISTENSEN,2000-07-07,Girl,White,CORNELIA,OLSON,2587 Armbrester Drive,Cleantown,ST,92501.0,False,False,None
766,Jaxon,QUIGLEY,2005-01-15,Boy,White,MARGO,SCHULTZ,516 Lincoln Street,Cleantown,ST,8030.0,False,False,None
767,Gavin,WINKLER,2003-03-23,Boy,White,COREY,WINKLER,1716 Timbercrest Road,Cleantown,ST,99743.0,False,False,None
768,Julissa,BURGER,2000-04-25,Girl,White,LESLEY,JACOBSON,3188 Martha Street,Cleantown,ST,86326.0,False,False,None
